1501006|1|0|4|4|2|2|2|4|2|2|1
1502001|1|1|1|1|3|4|4|4|4|1|2
1502002|1|1|1|0|4|0|1|0|2|0|1
1502003|1|4|2|2|0|2|2|3|3|4|3
1502004|1|4|4|1|2|3|3|2|2|0|4
1502005|1|2|4|0|2|3|0|1|2|3|2
1502006|1|0|4|3|1|2|4|2|3|4|0
1503001|1|1|0|2|3|0|2|0|3|3|2
1503002|1|4|4|4|2|2|0|3|2|0|4
1503003|1|2|1|2|1|1|2|1|1|2|3
1503004|1|4|0|1|1|2|3|1|0|4|0
1503005|1|2|3|4|2|2|3|3|1|1|0
1503006|1|1|4|0|3|3|3|3|0|2|3
1504001|1|2|4|0|0|0|4|1|3|2|1
1504002|1|1|1|0|3|1|1|2|4|1|3
1504003|1|1|2|2|1|2|0|4|1|1|4
1504004|1|1|4|2|1|3|0|3|1|4|4
1504005|1|0|0|1|1|4|2|4|2|2|0
1504006|1|0|3|3|3|2|4|3|3|1|1
1505001|1|2|4|1|2|3|2|2|0|4|0
1505002|1|3|1|3|1|4|1|0|4|4|3
1505003|1|3|4|1|0|0|0|3|0|3|1
1505004|1|4|0|0|0|2|0|1|1|0|1
1505005|1|4|4|4|1|0|2|3|2|1|0
1505006|1|1|0|1|1|0|4|0|0|3|4
1506001|1|1|4|2|0|2|0|3|4|4|1
1506002|1|2|3|1|2|3|1|0|4|3|1
1506003|1|1|4|0|1|4|3|2|3|0|3
1506004|1|2|0|4|0|0|2|3|0|1|3
1506005|1|4|3|0|3|2|3|3|3|2|1
1506006|1|3|2|2|0|1|3|1|2|2|4
1507001|1|1|0|1|4|1|0|1|1|4|1
1507002|1|1|2|1|1|4|1|3|4|4|4
1507003|1|2|1|1|1|2|1|0|3|4|2
1507004|1|3|3|3|0|3|2|1|0|1|3
1507005|1|2|0|4|1|0|2|4|4|0|4
1507006|1|2|4|2|4|4|4|1|4|4|2
1508001|1|2|1|0|1|3|3|4|0|0|2
1508002|1|1|2|1|4|2|1|0|0|3|3
1508003|1|3|1|0|1|1|3|1|1|2|2
1508004|1|0|1|0|4|1|1|4|0|4|3
1508005|1|3|3|4|2|1|3|0|4|3|2
1508006|1|1|3|2|4|1|0|2|2|2|3
1509001|1|0|2|4|4|3|1|1|1|3|4
1509002|1|2|3|1|0|4|2|3|2|1|2
1509003|1|2|3|2|0|0|3|0|4|0|0
1509004|1|0|3|1|4|1|4|0|3|2|1
1509005|1|2|4|3|3|2|3|1|4|2|0
1509006|1|0|0|4|3|3|0|4|4|4|1
1510001|1|1|0|0|4|1|0|2|3|0|0
1510002|1|1|0|0|0|4|0|3|1|1|2
1510003|1|3|4|4|2|1|0|2|0|4|3
1510004|1|3|0|2|1|0|4|4|2|0|3
1510005|1|0|3|3|3|1|3|0|2|3|3
1510006|1|3|0|2|0|3|4|1|3|0|3
1511001|1|4|2|3|0|4|2|4|2|3|3
1511002|1|2|0|4|0|1|0|3|1|1|0
1511003|1|4|0|0|4|3|4|4|4|1|2
1511004|1|0|0|2|4|3|2|0|1|0|1
1511005|1|1|1|3|0|3|1|3|0|4|2
1511006|1|1|3|0|3|4|0|0|2|3|0
1512001|1|1|1|4|3|1|4|3|1|0|3
1512002|1|2|2|3|1|2|1|4|4|3|3
1512003|1|0|1|4|0|3|1|1|4|1|4
1512004|1|4|3|4|3|2|1|4|2|2|3
1512005|1|3|4|1|0|4|0|4|1|1|1
1512006|1|1|0|4|0|0|0|3|4|2|3
1513001|1|3|4|1|0|1|3|2|2|1|0
1513002|1|4|4|3|0|2|4|1|0|0|4
1513003|1|2|2|2|0|1|2|2|3|2|0
1513004|1|2|0|1|4|3|1|2|1|4|0
1513005|1|3|2|3|3|2|0|4|4|2|2
1513006|1|3|4|4|0|1|1|1|0|4|3
1514001|1|1|0|3|0|4|1|2|2|3|4
1514002|1|4|1|1|3|2|1|3|3|3|4
1514003|1|2|0|3|0|1|0|0|0|4|3
1514004|1|0|2|1|3|0|4|1|0|1|3
1514005|1|4|4|3|0|0|3|0|3|4|0
1514006|1|4|2|0|2|0|4|2|2|1|1
1515001|1|2|3|3|4|3|4|2|2|3|1
1515002|1|1|4|0|1|4|2|0|2|3|4
1515003|1|4|4|3|1|4|1|4|4|2|1
1515004|1|4|1|0|1|4|4|3|0|0|0
1515005|1|2|4|0|4|3|4|0|1|1|3
1515006|1|2|4|1|4|1|4|4|2|0|3
1516001|1|2|3|1|3|0|0|0|4|3|2
1516002|1|1|2|4|1|2|0|3|4|0|1
1516003|1|2|4|3|3|2|2|3|3|2|1
1516004|1|3|3|4|0|3|0|0|4|3|3
1516005|1|2|3|4|1|1|1|1|2|1|2
1516006|1|1|2|2|1|2|4|1|2|3|4
1517001|1|1|1|1|3|1|3|4|0|0|2
1517002|1|4|4|2|1|4|1|3|3|1|1
1517003|1|2|3|2|3|4|3|1|1|0|0
1517004|1|0|2|2|2|2|4|4|1|0|4
1517005|1|4|0|3|3|3|0|0|0|1|3
1517006|1|2|1|1|1|4|3|0|2|0|0
1518001|1|1|3|4|1|2|2|1|0|0|4
1518002|1|3|4|3|4|3|2|4|3|2|2
1518003|1|4|1|3|0|3|1|4|4|2|2
1518004|1|4|2|3|2|3|0|4|4|1|0
1518005|1|4|3|3|0|1|1|4|2|3|0
1518006|1|1|1|2|2|1|2|3|1|0|0
1519001|1|1|4|4|4|3|3|0|4|4|4
1519002|1|2|1|2|3|1|0|0|4|0|1
1519003|1|4|3|3|0|0|2|2|0|1|0
1519004|1|2|1|0|1|0|3|2|0|0|0
1519005|1|0|4|1|3|0|1|4|4|2|3
1519006|1|4|2|3|4|3|0|3|0|0|2
1520001|1|4|4|2|2|0|2|3|3|2|0
1520002|1|0|0|1|0|0|2|4|3|0|3
1520003|1|2|0|3|4|1|4|1|2|4|1
1520004|1|3|0|1|3|2|3|1|3|2|4
1520005|1|0|4|4|4|3|0|4|4|2|1
1520006|1|0|1|1|3|2|0|4|4|4|4
1521001|1|2|0|2|3|4|1|2|4|2|4
1521002|1|2|0|2|3|2|2|1|4|2|2
1521003|1|0|3|3|2|2|0|2|3|4|0
1521004|1|2|3|4|2|2|1|0|0|0|4
1521005|1|1|4|1|3|1|3|3|1|4|0
1521006|1|0|4|1|4|1|1|0|0|0|2
1522001|1|4|3|1|4|0|1|4|3|0|0
1522002|1|0|4|2|0|3|0|4|4|4|1
1522003|1|3|2|1|0|4|1|1|0|4|1
1522004|1|1|1|0|2|4|4|4|2|2|3
1522005|1|0|4|4|4|0|1|4|0|1|1
1522006|1|2|3|3|1|0|2|3|4|3|0
1523001|1|0|0|3|2|4|2|1|4|0|0
1523002|1|3|0|2|1|1|3|4|0|2|4
1523003|1|4|2|0|0|4|3|2|0|2|3
1523004|1|3|2|2|4|1|4|2|1|4|1
1523005|1|2|0|2|4|1|3|3|1|3|1
1523006|1|1|1|1|1|2|2|2|2|1|1
1524001|1|3|3|4|1|1|4|1|2|2|3
1524002|1|3|3|0|4|4|2|1|1|3|4
1524003|1|2|3|0|3|3|4|4|4|0|1
1524004|1|3|1|0|1|2|4|3|3|3|0
1524005|1|3|1|4|2|1|2|3|1|2|2
1524006|1|1|1|3|3|3|1|0|4|2|0
1525001|1|2|1|0|3|3|1|1|2|0|3
1525002|1|1|2|4|1|2|1|0|3|0|3
1525003|1|1|2|0|1|2|4|1|3|0|2
1525004|1|4|0|1|0|4|2|2|3|3|1
1525005|1|1|3|0|1|1|0|1|0|1|2
1525006|1|3|2|2|3|2|2|4|3|3|1
1526001|1|0|0|3|4|4|2|2|4|0|2
1526002|1|3|4|1|1|3|0|3|4|0|1
1526003|1|0|2|1|1|3|4|3|2|3|1
1526004|1|4|3|0|3|3|2|3|2|2|2
1526005|1|0|0|4|4|0|0|4|2|1|0
1526006|1|3|1|1|2|4|3|2|2|0|1
1527001|1|2|0|0|2|0|1|0|4|4|4
1527002|1|3|4|2|4|3|4|1|2|2|3
1527003|1|3|2|1|0|1|3|2|2|0|0
1527004|1|3|4|0|3|2|1|3|1|2|0
1527005|1|1|0|2|2|4|0|2|2|1|0
1527006|1|1|0|0|4|0|1|2|0|2|0
1528001|1|0|1|4|0|0|1|0|3|1|2
1528002|1|1|4|0|0|0|0|4|1|0|2
1528003|1|1|1|2|2|4|2|2|4|4|0
1528004|1|2|0|2|4|4|0|2|0|3|1
1528005|1|1|3|1|3|1|4|3|2|3|4
1528006|1|3|2|0|3|4|4|4|3|1|1
1529001|1|4|4|2|1|2|0|1|4|0|3
1529002|1|1|2|2|1|3|2|1|0|4|4
1529003|1|2|3|1|0|0|2|2|4|1|4
1529004|1|4|2|1|2|4|2|4|1|3|0
1529005|1|4|1|2|2|1|4|4|3|2|3
1529006|1|3|0|0|2|3|1|2|4|3|2
1530001|1|0|4|2|2|3|3|4|1|3|0
1530002|1|1|4|4|3|3|1|3|0|2|0
1530003|1|3|2|1|4|1|3|4|0|1|0
1530004|1|3|0|0|0|2|2|1|3|2|0
1530005|1|0|0|3|2|0|3|4|1|0|1
1530006|1|0|2|0|2|3|4|0|3|3|2
1531001|1|0|0|3|2|4|0|1|1|2|0
1531002|1|1|2|1|1|1|4|4|4|4|3
1531003|1|2|3|0|0|4|2|2|1|2|4
1531004|1|0|1|4|2|4|0|3|0|2|2
1531005|1|4|2|3|0|0|4|4|0|4|4
1531006|1|0|3|0|3|2|1|0|3|0|2
1532001|1|0|3|4|1|0|0|4|0|0|3
1532002|1|2|0|2|3|3|4|1|1|2|0
1532003|1|3|1|1|2|0|3|4|3|0|3
1532004|1|4|4|0|0|1|1|3|4|3|3
1532005|1|3|3|4|3|1|0|4|2|3|4
1532006|1|2|3|0|1|2|1|4|1|4|0
1533001|1|2|2|0|2|3|1|4|0|3|2
1533002|1|2|2|4|0|2|0|4|1|1|4
1533003|1|0|1|3|4|1|0|3|1|2|2
1533004|1|4|3|4|2|2|4|3|0|3|2
1533005|1|3|0|4|3|1|1|4|1|3|2
1533006|1|0|0|2|3|3|1|3|3|1|4
1534001|1|3|3|2|2|3|1|2|2|3|0
1534002|1|3|0|1|0|1|4|3|4|1|0
1534003|1|2|3|0|2|0|3|4|2|0|1
1534004|1|0|0|3|1|1|0|4|2|2|2
1534005|1|4|4|3|2|4|3|2|3|1|4
1534006|1|3|3|0|3|4|1|0|2|4|1
1535001|1|4|2|0|0|3|2|2|2|0|2
1535002|1|3|3|2|0|1|2|2|3|0|3
1535003|1|1|3|1|0|4|1|2|3|0|3
1535004|1|1|4|1|3|1|4|1|1|1|3
1535005|1|1|0|4|4|0|1|0|3|0|2
1535006|1|0|1|0|2|2|0|4|4|2|3
1536001|1|4|1|0|3|4|1|1|0|1|4
1536002|1|2|1|3|0|4|3|0|2|3|3
1536003|1|3|0|4|4|2|4|2|2|4|1
1536004|1|1|4|4|4|4|1|3|3|4|2
1536005|1|4|4|4|1|3|4|1|0|3|2
1536006|1|1|3|3|4|1|3|3|4|0|4
1537001|1|3|4|2|3|3|2|3|0|1|2
1537002|1|2|0|0|3|4|0|2|3|1|4
1537003|1|3|2|3|3|4|2|0|2|2|1
1537004|1|3|4|4|3|3|4|2|2|0|1
1537005|1|1|1|3|3|2|0|4|4|1|4
1537006|1|0|4|1|4|0|4|0|4|0|2
1538001|1|4|3|0|1|4|1|2|4|1|1
1538002|1|2|1|3|0|4|3|2|0|0|4
1538003|1|1|2|1|4|4|3|0|0|4|1
1538004|1|4|4|2|0|2|3|2|1|0|3
1538005|1|0|0|2|2|2|3|2|1|1|0
1538006|1|2|3|1|1|4|3|3|1|0|1
1539001|1|1|0|4|4|1|0|3|4|4|3
1539002|1|1|1|1|1|0|2|0|4|2|0
1539003|1|0|1|2|3|4|0|4|3|0|4
1539004|1|3|2|1|4|3|3|2|3|3|1
1539005|1|1|1|0|3|4|3|0|3|0|1
1539006|1|2|4|4|0|0|1|0|4|2|3
1540001|1|4|0|0|3|1|4|1|2|4|0
1540002|1|1|4|2|2|1|4|2|1|1|1
1540003|1|4|1|0|4|2|0|1|3|3|4
1540004|1|4|1|4|0|2|1|4|3|0|0
1540005|1|1|0|1|0|0|4|2|3|0|1
1540006|1|3|2|2|4|2|3|2|1|1|4
1541001|1|3|3|3|1|0|2|0|4|2|1
1541002|1|1|1|2|4|0|3|1|3|1|1
1541003|1|0|3|2|2|2|4|2|2|0|4
1541004|1|0|2|2|0|0|0|1|0|2|2
1541005|1|2|2|1|2|1|2|1|1|4|4
1541006|1|2|0|3|2|1|0|4|3|3|4
1542001|1|2|0|0|4|0|3|2|3|4|4
1542002|1|0|4|1|0|1|0|2|2|0|4
1542003|1|1|4|3|0|3|4|0|3|4|3
1542004|1|0|1|3|4|0|0|1|3|0|3
1542005|1|3|2|2|4|3|4|1|2|3|0
1542006|1|3|2|1|0|4|4|4|1|4|0
1543001|1|3|1|2|0|2|3|2|2|2|2
1543002|1|0|0|0|3|3|3|1|1|2|2
1543003|1|2|4|3|2|4|0|4|4|1|4
1543004|1|0|2|3|0|2|0|3|3|4|3
1543005|1|3|3|3|1|4|4|3|3|4|0
1543006|1|0|4|3|2|4|1|2|1|3|1
1544001|1|3|2|1|0|2|1|3|2|0|3
1544002|1|4|0|0|2|0|2|0|4|3|4
1544003|1|2|4|3|1|1|1|3|4|2|1
1544004|1|4|2|2|2|0|3|4|2|3|2
1544005|1|2|3|1|4|4|3|4|2|4|3
1544006|1|4|1|1|0|3|3|1|2|3|0
1545001|1|3|0|2|1|1|2|4|3|3|2
1545002|1|0|1|3|4|1|4|3|4|0|1
1545003|1|3|0|1|0|4|3|2|0|3|0
1545004|1|2|3|0|0|3|3|3|4|1|1
1545005|1|2|0|3|3|1|3|2|3|0|4
1545006|1|1|1|0|4|4|4|0|4|1|4
1546001|1|1|0|4|0|4|0|1|2|1|3
1546002|1|0|2|4|1|3|0|1|2|1|0
1546003|1|0|3|3|4|4|1|3|1|2|4
1546004|1|4|3|0|2|2|3|3|2|0|1
1546005|1|2|2|1|3|3|0|3|2|1|4
1546006|1|4|0|3|0|1|4|2|3|0|4
1547001|1|4|2|4|4|2|0|4|0|3|0
1547002|1|4|3|3|1|3|4|4|1|2|4
1547003|1|2|1|0|1|0|3|2|4|3|2
1547004|1|3|0|1|1|2|2|4|4|1|2
1547005|1|0|2|4|0|1|3|3|4|4|2
1547006|1|3|2|1|3|0|0|4|2|1|3
1548001|1|4|0|4|4|1|0|1|4|4|2
1548002|1|3|3|1|0|2|0|3|2|0|1
1548003|1|4|0|3|3|2|0|0|1|1|0
1548004|1|2|4|1|0|4|4|1|3|2|1
1548005|1|0|0|3|1|1|3|4|0|2|0
1548006|1|2|4|2|4|0|1|0|2|0|3
1549001|1|3|4|4|3|4|2|2|1|1|3
1549002|1|0|1|1|0|4|1|3|4|0|2
1549003|1|1|4|4|0|4|2|4|3|3|3
1549004|1|1|0|4|0|4|3|2|2|4|4
1549005|1|4|3|3|4|4|3|0|1|1|3
1549006|1|3|3|1|3|2|4|1|0|0|2
1550001|1|0|4|3|0|0|3|2|4|2|0
1550002|1|0|3|2|4|4|3|1|4|1|1
1550003|1|2|2|1|4|3|4|4|1|2|2
1550004|1|0|4|4|0|2|1|0|1|2|3
1550005|1|3|1|4|0|2|3|1|0|0|3
1550006|1|0|4|2|2|4|1|3|1|2|2
1551001|1|0|0|1|2|2|2|1|0|0|1
1551002|1|0|1|1|2|0|3|0|3|4|0
1551003|1|1|3|2|4|4|3|3|4|2|4
1551004|1|3|2|4|4|3|3|4|3|1|1
1551005|1|1|3|4|0|2|2|4|1|2|0
1551006|1|0|0|3|4|0|1|3|3|1|2
1552001|1|4|2|3|1|2|0|0|0|2|2
1552002|1|4|0|3|1|4|2|0|1|0|0
1552003|1|2|2|3|4|3|1|4|4|3|1
1552004|1|0|4|2|4|2|0|4|3|0|2
1552005|1|2|0|4|3|1|4|3|1|2|4
1552006|1|3|3|1|3|2|1|1|2|3|4
1553001|1|2|2|2|2|0|3|4|4|4|2
1553002|1|3|2|0|1|4|0|2|2|0|4
1553003|1|3|3|4|3|2|1|4|4|0|0
1553004|1|0|2|0|3|4|4|1|0|0|0
1553005|1|3|0|2|3|0|0|2|1|2|2
1553006|1|4|1|1|3|4|0|3|3|3|2
1554001|1|3|3|3|1|1|0|0|1|3|2
1554002|1|0|0|1|3|4|3|1|4|0|2
1554003|1|0|0|0|2|0|0|4|3|0|3
1554004|1|4|4|1|4|4|0|0|4|1|1
1554005|1|1|2|1|2|4|3|0|4|4|3
1554006|1|4|2|0|2|1|0|4|2|1|1
1555001|1|1|3|1|2|2|4|4|4|3|4
1555002|1|1|2|0|2|3|4|2|2|2|3
1555003|1|2|0|3|1|4|4|3|1|0|1
1555004|1|4|0|4|2|4|0|0|0|3|0
1555005|1|0|3|1|2|4|4|2|1|2|1
1555006|1|2|1|0|3|0|4|3|1|2|4
1556001|1|4|0|2|0|2|3|1|2|3|2
1556002|1|2|0|1|4|4|3|4|1|0|4
1556003|1|3|1|1|1|1|0|4|0|2|3
1556004|1|4|1|4|0|1|4|1|0|0|1
1556005|1|2|1|1|3|4|0|3|1|4|1
1556006|1|1|1|3|0|1|1|4|3|4|0
1557001|1|3|1|1|4|0|3|0|0|1|0
1557002|1|1|0|0|3|4|3|4|3|1|0
1557003|1|1|1|4|1|4|1|1|2|0|2
1557004|1|4|0|4|0|0|2|2|3|4|4
1557005|1|0|2|3|2|0|2|0|0|4|3
1557006|1|1|3|1|0|0|4|0|2|2|0
1558001|1|3|4|1|0|1|2|4|1|3|0
1558002|1|0|1|3|3|4|2|1|2|3|3
1558003|1|1|0|0|0|1|2|2|2|3|1
1558004|1|4|2|0|2|0|2|2|4|4|3
1558005|1|2|0|2|2|4|0|2|3|2|0
1558006|1|4|1|3|3|0|2|4|2|1|2
1559001|1|1|2|2|3|0|0|2|3|2|3
1559002|1|0|0|4|1|3|4|4|4|4|0
1559003|1|1|0|2|1|0|1|4|1|2|3
1559004|1|3|1|3|2|0|0|4|4|0|1
1559005|1|3|3|0|2|4|0|1|4|2|4
1559006|1|4|4|3|2|0|1|0|2|0|0
1560001|1|1|0|0|0|0|1|0|4|4|4
1560002|1|4|0|0|4|2|0|2|2|1|3
1560003|1|0|2|4|0|3|0|1|0|1|2
1560004|1|3|2|4|2|3|0|2|1|1|3
1560005|1|4|4|0|0|1|1|1|4|3|2
1560006|1|3|1|4|2|2|4|4|4|2|3
1561001|1|2|2|4|4|1|2|4|4|4|3
1561002|1|1|2|0|3|4|4|2|2|3|2
1561003|1|4|0|2|0|3|0|1|0|3|4
1561004|1|2|2|4|1|3|0|0|4|0|0
1561005|1|1|0|3|1|1|3|3|2|2|4
1561006|1|0|1|0|0|1|2|0|2|2|1
1562001|1|2|2|3|3|4|2|3|1|2|3
1562002|1|0|2|2|0|2|1|0|4|0|3
1562003|1|3|3|1|3|0|2|3|3|1|3
1562004|1|1|1|2|0|2|2|1|3|0|0
1562005|1|0|4|4|1|1|1|4|2|2|4
1562006|1|4|3|3|4|4|0|0|0|3|1
1563001|1|2|3|1|0|4|0|4|1|0|4
1563002|1|2|1|2|3|2|1|1|4|2|2
1563003|1|4|4|1|3|3|4|3|2|0|3
1563004|1|4|3|1|3|3|4|3|1|0|4
1563005|1|4|1|0|2|2|1|2|1|1|4
1563006|1|0|1|2|4|1|3|3|1|3|2
1564001|1|0|3|3|0|3|0|0|0|4|0
1564002|1|4|0|3|1|4|1|3|1|2|4
1564003|1|4|0|0|4|4|3|4|0|4|1
1564004|1|1|0|2|2|2|1|2|3|0|3
1564005|1|0|1|0|2|1|2|2|2|4|2
1564006|1|4|3|3|3|1|2|2|1|3|1
1565001|1|2|4|1|2|0|2|0|3|3|3
1565002|1|2|4|1|1|4|0|2|3|0|2
1565003|1|3|2|0|0|0|4|3|2|1|1
1565004|1|3|0|4|4|1|2|1|0|0|0
1565005|1|3|3|4|1|4|0|4|2|0|4
1565006|1|2|1|0|0|3|3|4|1|4|1
1566001|1|0|0|0|4|0|0|4|1|0|2
1566002|1|4|0|2|1|4|1|4|0|4|4
1566003|1|4|0|2|4|0|4|2|1|4|0
1566004|1|3|3|1|1|4|3|1|4|1|2
1566005|1|0|0|2|0|4|0|4|3|1|0
1566006|1|1|4|2|2|4|3|1|3|4|0
1567001|1|1|3|2|4|4|3|3|2|0|3
1567002|1|4|0|1|1|4|3|4|3|1|0
1567003|1|2|3|3|2|4|2|0|4|3|2
1567004|1|2|4|3|4|1|2|4|4|0|3
1567005|1|2|1|4|3|1|4|0|2|4|3
1567006|1|2|0|0|1|2|4|3|3|3|0
1568001|1|2|1|3|3|2|2|3|0|4|2
1568002|1|0|3|3|2|2|3|3|3|4|3
1568003|1|1|4|4|1|3|0|4|2|3|3
1568004|1|4|4|1|0|1|4|2|2|0|2
1568005|1|0|0|4|4|3|2|1|4|4|1
1568006|1|3|1|3|2|4|1|3|3|1|0
1569001|1|0|4|2|3|1|1|4|0|2|0
1569002|1|0|1|3|4|2|1|1|2|3|1
1569003|1|3|3|4|1|2|2|0|3|3|1
1569004|1|3|0|4|3|4|3|0|0|2|4
1569005|1|4|3|4|2|3|3|4|3|3|3
1569006|1|4|2|2|0|1|4|2|1|1|1
1570001|1|0|3|2|1|2|3|2|0|4|3
1570002|1|2|3|2|2|1|3|2|1|3|1
1570003|1|3|1|2|3|1|4|1|2|2|0
1570004|1|2|4|0|2|4|2|4|4|4|3
1570005|1|1|0|4|2|3|1|2|0|2|2
1570006|1|4|3|4|0|2|4|3|0|0|4
1571001|1|4|1|2|3|2|4|2|1|2|3
1571002|1|3|0|4|3|0|4|2|0|0|3
1571003|1|1|2|3|3|0|4|1|0|1|4
1571004|1|1|1|1|2|4|3|4|4|3|3
1571005|1|3|0|1|1|2|4|3|0|4|4
1571006|1|3|0|3|3|2|2|1|4|2|0
1572001|1|1|0|2|3|3|1|0|2|2|0
1572002|1|0|0|2|3|0|1|0|2|0|2
1572003|1|2|1|2|2|2|1|0|2|4|4
1572004|1|3|4|1|0|2|2|1|2|4|3
1572005|1|2|2|0|2|2|1|0|0|1|2
1572006|1|4|2|4|1|3|1|4|2|3|4
1573001|1|3|3|2|3|1|1|1|1|4|3
1573002|1|0|1|1|0|1|4|4|1|4|0
1573003|1|2|0|1|3|0|4|4|1|0|3
1573004|1|0|1|2|1|0|2|1|1|2|1
1573005|1|1|2|3|1|2|3|2|0|1|1
1573006|1|0|2|2|1|3|1|2|2|4|0
1574001|1|4|1|3|0|0|2|4|2|3|3
1574002|1|1|2|2|3|0|2|0|1|0|3
1574003|1|3|2|2|0|3|0|1|1|3|1
1574004|1|4|4|4|2|1|1|0|4|0|2
1574005|1|2|0|2|1|3|2|4|2|1|3
1574006|1|4|3|0|2|2|2|2|3|1|2
1575001|1|4|4|0|3|1|3|1|3|1|4
1575002|1|3|4|4|4|0|1|4|2|4|4
1575003|1|0|0|0|0|2|2|0|4|2|0
1575004|1|1|0|2|3|4|3|2|0|2|0
1575005|1|2|2|2|3|2|4|3|4|1|3
1575006|1|4|3|0|0|0|2|2|4|0|2
1576001|1|2|3|2|3|3|2|1|4|3|2
1576002|1|0|2|2|4|1|4|2|4|1|2
1576003|1|3|1|3|4|2|2|0|1|3|2
1576004|1|0|1|4|4|4|1|4|4|0|1
1576005|1|0|2|3|0|1|1|2|2|0|2
1576006|1|0|4|1|0|4|2|2|4|4|0
1577001|1|3|0|2|3|1|3|3|3|1|3
1577002|1|0|0|4|1|2|0|3|2|2|1
1577003|1|4|3|4|4|4|2|2|4|3|1
1577004|1|0|1|4|3|2|0|2|0|1|0
1577005|1|0|0|2|2|1|1|4|4|0|4
1577006|1|1|2|4|1|0|1|2|1|1|3
1578001|1|3|3|3|3|4|3|0|0|2|2
1578002|1|4|2|4|2|3|4|3|2|0|0
1578003|1|1|1|1|2|3|0|0|0|4|1
1578004|1|4|2|4|3|0|4|0|0|4|0
1578005|1|2|0|0|2|2|0|4|0|2|4
1578006|1|1|3|1|2|3|1|0|0|2|1
1579001|1|2|0|3|0|2|1|1|4|0|1
1579002|1|3|2|1|1|3|1|4|2|3|4
1579003|1|4|2|0|3|0|2|3|3|3|0
1579004|1|2|4|0|3|1|1|4|2|2|2
1579005|1|3|2|1|4|0|1|4|0|1|4
1579006|1|4|3|3|1|2|3|4|2|4|0
1580001|1|1|3|4|2|1|3|4|0|3|2
1580002|1|0|1|1|4|1|0|1|0|4|3
1580003|1|3|3|4|3|3|3|3|3|2|2
1580004|1|4|1|3|2|0|4|0|1|0|3
1580005|1|1|0|1|0|3|0|1|1|2|1
1580006|1|0|3|0|2|4|3|0|3|3|4
1581001|1|2|0|0|0|4|4|4|4|4|3
1581002|1|0|3|4|1|4|0|2|4|4|4
1581003|1|2|2|1|3|3|4|3|2|4|0
1581004|1|2|1|2|3|4|4|1|2|4|3
1581005|1|1|0|1|1|3|0|2|1|1|4
1581006|1|3|3|3|4|0|4|0|3|1|2
1582001|1|0|0|2|4|4|4|1|0|4|2
1582002|1|0|3|0|2|3|1|2|0|0|0
1582003|1|1|0|0|0|0|4|4|3|2|3
1582004|1|0|4|2|0|0|0|4|2|3|1
1582005|1|3|4|1|4|1|3|1|3|3|3
1582006|1|3|4|4|2|1|1|1|0|3|2
1583001|1|0|3|1|3|3|3|3|4|0|2
1583002|1|1|4|4|3|0|2|3|3|0|0
1583003|1|1|1|2|2|0|3|4|4|4|4
1583004|1|2|4|3|1|4|0|2|3|2|2
1583005|1|4|1|1|3|3|1|2|4|2|2
1583006|1|3|0|4|2|0|1|4|2|2|3
1584001|1|1|1|3|2|1|0|2|3|0|1
1584002|1|3|0|1|0|4|2|0|3|2|1
1584003|1|3|1|4|2|0|1|1|4|4|2
1584004|1|2|1|4|4|1|1|4|3|2|3
1584005|1|0|0|0|4|0|1|0|1|0|3
1584006|1|2|2|1|4|2|1|3|4|2|1
1585001|1|0|1|1|3|1|2|1|3|3|0
1585002|1|0|1|2|3|3|2|3|2|0|4
1585003|1|2|1|2|1|1|1|2|1|0|1
1585004|1|4|0|2|4|1|0|0|1|3|3
1585005|1|2|3|3|1|0|4|4|3|3|3
1585006|1|1|3|1|2|4|0|0|4|3|4
1586001|1|3|3|3|0|2|2|0|1|3|0
1586002|1|4|2|4|4|0|3|3|1|1|4
1586003|1|1|1|3|1|3|4|1|2|3|3
1586004|1|2|0|4|4|3|1|4|2|3|2
1586005|1|1|1|0|0|0|4|2|0|1|3
1586006|1|3|4|1|1|2|1|3|0|1|4
1587001|1|1|1|2|2|3|0|1|0|3|1
1587002|1|4|0|0|2|2|3|1|1|3|3
1587003|1|1|1|2|4|2|0|3|3|0|2
1587004|1|4|4|1|4|3|4|4|4|1|3
1587005|1|0|0|3|0|3|2|0|2|0|0
1587006|1|0|0|1|0|2|3|4|1|2|4
1588001|1|4|3|4|4|1|3|0|1|4|2
1588002|1|0|1|0|2|0|0|1|3|3|0
1588003|1|0|2|1|4|1|2|4|1|4|1
1588004|1|2|1|3|4|0|1|1|3|1|0
1588005|1|4|4|1|2|3|3|3|3|3|1
1588006|1|1|4|4|4|2|2|3|2|3|4
1589001|1|3|3|0|0|4|2|0|1|4|3
1589002|1|0|2|2|0|2|3|3|0|1|4
1589003|1|3|0|0|4|2|1|2|3|1|0
1589004|1|3|4|0|4|4|3|2|0|2|4
1589005|1|0|1|2|4|0|4|2|2|3|3
1589006|1|0|2|3|3|3|3|3|2|4|2
1590001|1|0|3|3|3|0|2|2|2|3|4
1590002|1|4|2|4|1|2|0|0|4|4|1
1590003|1|1|4|3|3|0|3|4|0|4|0
1590004|1|2|3|0|3|1|4|0|4|0|2
1590005|1|0|2|4|0|3|0|2|4|2|4
1590006|1|1|3|1|0|3|1|4|4|4|4
1591001|1|2|0|4|0|2|1|3|2|4|0
1591002|1|0|0|0|2|2|4|0|2|1|2
1591003|1|4|3|1|2|3|0|0|3|1|4
