1166005|3|0|1|0|0
1166006|2|2|0|1|1
1167001|2|0|0|1|1
1167002|1|0|1|0|1
1167003|0|2|1|0|0
1167004|1|4|0|0|1
1167005|1|4|1|1|1
1167006|2|3|1|1|1
1168001|4|0|1|1|1
1168002|0|1|0|0|0
1168003|0|4|1|1|1
1168004|3|3|0|1|0
1168005|3|2|0|0|0
1168006|1|1|1|1|1
1169001|4|4|0|0|0
1169002|2|3|1|0|0
1169003|4|4|1|1|0
1169004|3|1|1|1|1
1169005|1|0|0|0|1
1169006|3|3|0|1|1
1170001|4|3|0|0|0
1170002|4|0|0|1|0
1170003|0|0|0|1|1
1170004|2|3|1|0|1
1170005|1|2|0|0|0
1170006|0|0|0|0|0
1171001|4|0|1|0|1
1171002|3|3|0|0|1
1171003|1|3|0|1|1
1171004|1|2|0|0|0
1171005|4|1|1|0|0
1171006|4|3|0|1|1
1172001|2|2|1|1|1
1172002|1|3|0|0|0
1172003|3|0|1|0|0
1172004|2|1|1|0|0
1172005|1|2|1|0|0
1172006|0|2|1|1|0
1173001|4|1|1|0|1
1173002|2|0|0|1|1
1173003|0|1|0|0|1
1173004|2|4|0|0|1
1173005|2|3|1|1|0
1173006|4|1|0|1|0
1174001|3|4|0|1|0
1174002|0|0|0|1|0
1174003|4|3|0|1|0
1174004|0|4|1|1|1
1174005|0|0|0|0|1
1174006|2|0|1|1|0
1175001|4|4|0|0|1
1175002|0|1|0|1|0
1175003|2|3|1|1|1
1175004|4|4|0|0|0
1175005|4|2|0|1|1
1175006|1|1|0|1|1
1176001|0|1|1|0|1
1176002|1|2|1|0|1
1176003|0|3|1|1|0
1176004|1|2|1|1|1
1176005|3|2|1|1|0
1176006|0|4|1|0|0
1177001|0|3|0|1|1
1177002|1|3|0|0|1
1177003|2|4|1|0|1
1177004|4|3|0|0|0
1177005|4|1|0|1|1
1177006|3|2|1|0|1
1178001|3|1|0|0|0
1178002|1|2|0|0|0
1178003|2|2|0|1|1
1178004|4|4|0|0|0
1178005|4|1|1|0|1
1178006|4|4|1|1|1
1179001|4|4|0|1|0
1179002|3|2|0|0|1
1179003|1|2|0|1|1
1179004|0|1|1|0|1
1179005|2|4|1|1|1
1179006|3|1|1|1|1
1180001|3|0|0|1|0
1180002|1|1|0|0|0
1180003|0|1|1|0|0
1180004|1|2|1|1|0
1180005|3|1|0|1|1
1180006|3|1|0|0|1
1181001|1|4|0|1|1
1181002|2|0|1|1|1
1181003|1|4|0|1|1
1181004|1|3|1|1|0
1181005|1|0|1|0|1
1181006|2|4|0|0|0
1182001|0|4|0|1|1
1182002|1|0|0|0|0
1182003|1|3|1|1|1
1182004|0|1|1|1|0
1182005|0|2|0|0|0
1182006|1|2|0|0|0
1183001|3|3|0|1|1
1183002|4|4|1|1|0
1183003|0|3|0|1|1
1183004|4|0|1|0|0
1183005|2|2|1|1|1
1183006|2|4|1|0|1
1184001|0|2|0|1|1
1184002|1|0|1|0|1
1184003|1|3|0|0|0
1184004|2|4|1|0|0
1184005|3|3|1|0|0
1184006|1|3|1|1|1
1185001|3|4|0|0|1
1185002|2|3|1|0|1
1185003|3|0|0|0|0
1185004|4|1|0|1|1
1185005|0|1|1|0|0
1185006|0|2|0|1|0
1186001|3|3|1|1|1
1186002|3|2|1|1|1
1186003|2|3|1|1|0
1186004|2|0|1|1|0
1186005|4|4|0|1|0
1186006|4|4|0|1|0
1187001|4|1|0|1|0
1187002|3|0|1|1|1
1187003|2|4|0|1|1
1187004|0|3|0|1|1
1187005|3|0|0|1|1
1187006|0|2|1|0|0
1188001|0|3|0|0|0
1188002|2|3|0|0|1
1188003|4|4|0|1|0
1188004|1|2|1|0|1
1188005|3|2|1|1|0
1188006|1|1|1|0|1
1189001|4|4|0|0|1
1189002|3|4|1|1|0
1189003|1|2|0|1|1
1189004|3|0|1|0|1
1189005|0|0|0|0|0
1189006|0|4|1|0|1
1190001|1|0|0|0|1
1190002|0|3|0|1|1
1190003|2|3|0|1|0
1190004|2|2|0|0|1
1190005|3|2|1|0|1
1190006|4|2|1|0|1
1191001|1|4|1|0|0
1191002|1|3|1|1|0
1191003|2|2|0|0|0
1191004|4|4|0|1|1
1191005|2|1|0|0|0
1191006|0|4|1|0|1
1192001|4|4|1|1|1
1192002|1|2|0|1|0
1192003|0|1|0|1|1
1192004|2|1|1|1|1
1192005|1|1|0|1|0
1192006|4|2|1|1|0
1193001|2|2|1|1|0
1193002|3|0|1|0|1
1193003|4|0|1|1|1
1193004|0|2|1|0|1
1193005|0|0|1|0|0
1193006|1|0|1|1|1
1194001|3|1|1|0|0
1194002|0|2|0|0|1
1194003|3|2|0|0|0
1194004|4|0|1|0|1
1194005|1|2|1|0|1
1194006|4|1|1|0|0
1195001|4|2|0|1|0
1195002|4|4|1|0|1
1195003|2|2|0|1|1
1195004|2|1|0|1|1
1195005|3|3|1|1|0
1195006|1|2|1|0|0
1196001|0|4|1|1|0
1196002|3|3|0|0|1
1196003|0|4|0|1|1
1196004|2|1|1|1|1
1196005|0|4|0|1|0
1196006|1|3|0|1|1
1197001|3|4|1|1|0
1197002|4|4|0|0|0
1197003|3|0|1|1|0
1197004|1|4|0|1|0
1197005|1|4|1|0|0
1197006|3|2|0|0|0
1198001|4|1|1|0|0
1198002|0|2|0|0|1
1198003|3|4|1|1|0
1198004|0|1|0|0|0
1198005|2|0|1|0|1
1198006|3|0|0|0|0
1199001|3|2|0|1|0
1199002|2|3|1|0|1
1199003|1|0|0|1|0
1199004|1|1|1|1|0
1199005|3|2|1|0|0
1199006|0|2|0|0|0
1200001|4|0|1|0|1
1200002|1|1|0|1|0
1200003|4|1|1|1|1
1200004|4|1|0|0|1
1200005|2|2|1|0|0
1200006|3|1|1|0|1
1201001|3|4|0|0|1
1201002|4|4|0|0|1
1201003|2|3|0|0|1
1201004|4|2|1|0|0
1201005|1|3|0|0|1
1201006|0|4|1|1|0
1202001|0|3|1|0|0
1202002|4|3|1|0|1
1202003|4|0|0|0|0
1202004|4|4|1|1|0
1202005|3|1|0|0|0
1202006|3|2|0|0|1
1203001|4|3|1|1|0
1203002|3|0|0|0|0
1203003|4|1|0|0|0
1203004|0|3|0|1|1
1203005|2|4|1|0|1
1203006|4|4|1|0|0
1204001|2|0|0|1|1
1204002|1|0|0|0|1
1204003|3|3|0|1|0
1204004|0|2|1|0|1
1204005|4|4|0|0|1
1204006|1|3|1|1|1
1205001|0|2|0|1|1
1205002|3|2|0|1|0
1205003|1|1|0|0|1
1205004|0|0|1|0|1
1205005|3|0|1|0|1
1205006|1|0|0|0|0
1206001|3|1|0|0|1
1206002|1|2|0|0|1
1206003|1|0|0|0|1
1206004|2|4|0|0|0
1206005|1|2|1|0|1
1206006|0|3|0|0|0
1207001|2|4|0|1|0
1207002|3|3|0|0|0
1207003|2|0|1|0|0
1207004|0|0|1|1|0
1207005|3|3|1|1|0
1207006|3|0|1|0|0
1208001|4|1|1|0|1
1208002|4|2|0|1|1
1208003|1|2|0|1|0
1208004|3|4|1|1|0
1208005|4|3|1|0|0
1208006|0|2|0|0|0
1209001|3|1|1|0|0
1209002|2|2|0|0|0
1209003|3|1|0|0|0
1209004|2|0|0|1|1
1209005|2|2|1|0|1
1209006|3|1|1|1|0
1210001|3|4|0|0|1
1210002|2|2|0|1|1
1210003|2|2|0|0|0
1210004|1|3|1|1|1
1210005|4|2|1|0|0
1210006|1|4|0|1|0
1211001|2|4|0|1|1
1211002|0|4|1|0|0
1211003|4|0|0|0|1
1211004|0|2|0|1|1
1211005|1|1|0|0|1
1211006|2|2|0|1|0
1212001|3|0|0|1|1
1212002|1|2|1|1|0
1212003|4|1|1|0|1
1212004|4|1|1|1|0
1212005|3|2|1|0|0
1212006|3|2|0|1|0
1213001|4|3|0|0|0
1213002|4|2|0|1|1
1213003|1|1|1|1|1
1213004|1|2|0|0|0
1213005|1|3|0|1|1
1213006|2|4|0|0|0
1214001|2|0|1|0|0
1214002|2|3|1|1|0
1214003|0|3|1|0|1
1214004|3|1|0|1|1
1214005|4|3|0|1|1
1214006|3|2|1|1|1
1215001|3|3|0|1|0
1215002|1|2|1|1|1
1215003|3|2|1|1|1
1215004|4|1|1|1|1
1215005|2|1|1|0|0
1215006|0|0|1|1|0
1216001|1|3|1|0|0
1216002|2|2|0|1|0
1216003|3|4|1|0|1
1216004|0|1|1|0|1
1216005|0|3|0|1|1
1216006|1|0|0|1|1
1217001|0|4|1|0|0
1217002|4|1|1|1|1
1217003|0|4|1|0|0
1217004|1|4|1|0|1
1217005|1|4|0|0|1
1217006|2|1|0|0|1
1218001|3|3|0|0|0
1218002|1|1|0|0|0
1218003|2|4|0|1|1
1218004|2|4|1|0|0
1218005|0|4|0|1|0
1218006|1|0|1|1|0
1219001|4|4|0|0|0
1219002|4|2|1|1|1
1219003|2|0|0|0|1
1219004|4|0|1|0|0
1219005|3|1|0|0|0
1219006|3|3|1|0|0
1220001|2|3|1|0|0
1220002|1|3|1|0|0
1220003|0|0|0|1|0
1220004|2|0|1|1|1
1220005|3|1|1|1|0
1220006|1|1|0|1|0
1221001|0|3|1|1|0
1221002|1|0|1|0|0
1221003|2|1|0|1|0
1221004|1|4|0|0|1
1221005|3|2|1|0|0
1221006|4|2|0|0|1
1222001|2|4|0|1|0
1222002|2|4|0|0|0
1222003|2|2|1|1|1
1222004|3|4|1|0|1
1222005|3|3|0|1|1
1222006|1|3|0|1|0
1223001|2|0|1|1|0
1223002|0|0|0|1|0
1223003|2|4|1|1|0
1223004|0|2|0|1|0
1223005|1|1|1|1|1
1223006|0|4|1|0|0
1224001|4|2|0|0|0
1224002|0|3|1|0|1
1224003|1|4|0|1|1
1224004|3|0|0|0|0
1224005|1|0|1|0|1
1224006|2|0|1|1|1
1225001|1|2|0|1|0
1225002|0|3|0|1|1
1225003|1|1|1|1|0
1225004|0|0|1|0|1
1225005|1|3|1|1|1
1225006|1|3|0|1|0
1226001|2|3|1|0|1
1226002|1|2|1|1|1
1226003|2|2|0|1|1
1226004|0|0|0|0|0
1226005|3|3|0|1|1
1226006|4|4|1|1|0
1227001|4|3|1|0|0
1227002|1|1|0|1|1
1227003|0|2|1|0|0
1227004|1|4|1|1|1
1227005|3|2|0|1|1
1227006|3|2|1|0|0
1228001|0|3|1|1|0
1228002|2|4|1|1|0
1228003|0|4|0|1|0
1228004|4|2|0|0|0
1228005|0|4|0|0|0
1228006|0|0|0|1|1
1229001|2|1|0|1|0
1229002|0|1|0|0|1
1229003|0|1|0|1|1
1229004|2|2|0|0|1
1229005|2|3|0|0|0
1229006|2|3|0|1|0
1230001|3|1|0|0|1
1230002|2|4|1|1|0
1230003|1|0|0|0|1
1230004|2|0|1|1|1
1230005|4|3|0|0|1
1230006|0|2|0|0|1
1231001|1|0|0|0|1
1231002|2|2|1|1|0
1231003|0|4|1|0|0
1231004|2|2|1|1|0
1231005|2|2|1|1|1
1231006|4|4|0|0|1
1232001|0|3|0|1|1
1232002|4|1|1|1|0
1232003|4|1|1|1|1
1232004|3|4|0|1|0
1232005|2|0|1|1|0
1232006|2|4|1|0|0
1233001|4|2|0|0|0
1233002|1|0|0|1|0
1233003|3|3|0|0|1
1233004|2|1|0|0|1
1233005|1|2|0|1|1
1233006|3|3|0|1|0
1234001|0|2|0|1|1
1234002|4|2|0|1|0
1234003|1|2|0|0|1
1234004|3|0|1|0|0
1234005|3|4|0|0|1
1234006|4|0|0|0|1
1235001|4|0|0|1|1
1235002|2|4|0|0|0
1235003|1|1|1|0|0
1235004|4|1|0|1|0
1235005|1|1|0|0|1
1235006|4|4|0|0|0
1236001|1|2|0|1|0
1236002|0|3|0|1|0
1236003|2|2|1|0|0
1236004|4|1|1|1|1
1236005|1|0|1|1|1
1236006|0|4|1|0|0
1237001|2|0|1|0|1
1237002|3|4|1|1|1
1237003|0|4|0|0|0
1237004|2|3|1|0|1
1237005|4|2|1|1|0
1237006|2|1|1|1|1
1238001|3|3|0|0|1
1238002|0|0|1|0|1
1238003|3|0|1|1|1
1238004|0|0|1|1|1
1238005|1|3|1|0|0
1238006|1|0|1|0|1
1239001|1|0|0|1|0
1239002|4|3|1|1|0
1239003|2|1|0|1|1
1239004|2|3|1|0|1
1239005|4|0|0|0|1
1239006|2|3|1|1|1
1240001|1|2|1|0|1
1240002|3|4|0|1|0
1240003|3|2|1|1|1
1240004|3|0|0|1|1
1240005|4|1|1|0|0
1240006|0|3|1|0|1
1241001|4|4|1|0|1
1241002|3|0|1|1|1
1241003|1|4|0|0|1
1241004|0|2|0|1|0
1241005|4|2|1|0|1
1241006|2|0|0|0|0
1242001|2|3|1|1|0
1242002|0|4|1|0|1
1242003|3|3|0|0|0
1242004|1|2|0|1|0
1242005|0|3|0|1|0
1242006|4|2|1|1|0
1243001|3|3|0|1|0
1243002|1|2|0|0|1
1243003|0|0|0|0|1
1243004|4|2|1|1|0
1243005|4|4|0|1|1
1243006|4|1|1|0|0
1244001|1|0|0|0|0
1244002|2|2|1|0|0
1244003|4|4|1|1|0
1244004|3|1|0|1|0
1244005|3|4|1|0|0
1244006|4|0|0|0|0
1245001|3|4|0|0|0
1245002|3|0|1|0|1
1245003|2|3|1|0|0
1245004|0|4|1|1|0
1245005|3|1|0|1|1
1245006|2|4|1|1|0
1246001|1|2|0|0|0
1246002|2|1|1|0|1
1246003|3|3|0|1|0
1246004|1|4|0|0|0
1246005|3|2|1|0|1
1246006|2|3|0|0|1
1247001|4|3|1|1|1
1247002|3|3|0|0|1
1247003|4|4|0|1|0
1247004|4|0|1|0|0
1247005|0|2|0|1|1
1247006|0|0|1|1|1
1248001|2|4|0|1|0
1248002|0|1|0|1|1
1248003|1|1|0|0|0
1248004|4|4|0|0|0
1248005|2|3|0|0|1
1248006|4|3|0|1|1
1249001|2|4|0|1|1
1249002|3|4|1|0|1
1249003|3|4|1|0|1
1249004|0|3|0|0|1
1249005|4|1|0|0|0
1249006|1|3|0|1|1
1250001|2|3|0|1|0
1250002|1|2|1|1|1
1250003|2|2|0|1|0
1250004|4|2|0|0|0
1250005|1|3|1|0|0
1250006|1|3|1|0|0
1251001|0|2|1|1|0
1251002|1|2|1|1|1
1251003|0|0|1|1|0
1251004|2|2|1|0|1
1251005|2|3|0|0|0
1251006|4|1|0|0|1
1252001|1|3|0|0|0
1252002|3|0|1|1|1
1252003|0|3|1|1|0
1252004|0|2|1|0|1
1252005|2|2|0|0|0
1252006|4|0|1|0|0
1253001|1|3|0|0|1
1253002|3|4|1|0|0
1253003|0|0|1|1|1
1253004|0|4|1|0|1
1253005|3|3|1|1|1
1253006|0|2|1|1|0
1254001|0|3|0|0|1
1254002|2|2|0|1|0
1254003|2|0|1|1|0
1254004|3|4|1|1|0
1254005|0|3|1|0|0
1254006|3|1|0|1|0
1255001|4|4|0|1|0
1255002|4|3|1|1|0
1255003|3|3|1|0|0
1255004|4|2|1|1|0
1255005|0|1|0|0|1
1255006|1|0|1|1|1
1256001|2|3|0|0|0
1256002|0|4|0|0|0
1256003|4|2|1|1|1
1256004|4|0|0|0|1
1256005|4|1|0|0|0
1256006|3|0|1|0|0
1257001|2|3|0|0|1
1257002|4|0|0|1|1
1257003|1|3|1|0|0
1257004|3|1|0|0|0
1257005|4|4|0|0|1
1257006|4|1|1|1|1
1258001|2|2|0|0|0
1258002|1|4|0|0|0
1258003|2|1|0|1|1
1258004|2|4|0|1|0
1258005|3|2|0|1|1
1258006|2|4|1|0|1
1259001|0|3|1|1|1
1259002|4|3|0|1|0
1259003|2|0|0|1|1
1259004|3|3|0|1|0
1259005|2|0|0|1|1
1259006|0|3|0|1|1
1260001|3|1|1|1|0
1260002|4|3|1|1|0
1260003|4|0|1|1|1
1260004|4|0|0|1|0
1260005|2|0|0|1|0
1260006|3|1|0|0|1
1261001|3|3|1|0|1
1261002|1|2|0|1|0
1261003|1|2|1|1|1
1261004|3|4|1|1|1
1261005|0|1|1|1|1
1261006|1|0|1|0|1
1262001|3|4|1|1|0
1262002|2|4|0|0|1
1262003|3|0|0|0|0
1262004|3|1|1|1|1
1262005|1|3|0|1|0
1262006|4|1|0|0|0
1263001|4|2|1|0|1
1263002|0|4|1|0|0
1263003|3|0|0|0|0
1263004|1|4|1|1|1
1263005|4|2|0|0|0
1263006|2|2|1|1|0
1264001|3|0|1|0|0
1264002|1|3|0|0|0
1264003|1|1|0|0|0
1264004|2|4|0|0|0
1264005|3|4|1|0|1
1264006|0|3|0|0|1
1265001|0|3|1|1|1
1265002|3|4|0|1|0
1265003|4|0|0|0|1
1265004|0|3|1|1|0
1265005|0|3|1|0|1
1265006|4|0|0|0|1
1266001|3|1|1|1|1
1266002|4|3|1|1|0
1266003|3|1|0|1|1
1266004|1|1|0|0|1
1266005|0|4|0|0|0
1266006|0|1|0|1|0
1267001|2|2|0|0|1
1267002|3|0|1|0|0
1267003|1|0|0|0|0
1267004|4|1|0|0|1
1267005|4|1|1|0|0
1267006|2|2|0|0|1
1268001|1|4|0|0|1
1268002|2|3|1|0|0
1268003|1|3|1|1|1
1268004|1|0|1|1|0
1268005|3|3|1|1|0
1268006|4|3|0|0|0
1269001|0|2|1|1|1
1269002|0|2|0|0|1
1269003|3|3|1|0|0
1269004|4|4|0|0|0
1269005|4|1|1|1|1
1269006|2|4|1|0|0
1270001|4|0|1|1|0
1270002|0|1|0|1|0
1270003|2|3|1|1|0
1270004|4|0|0|0|1
1270005|4|1|0|1|0
1270006|0|1|1|1|0
1271001|2|3|1|0|1
1271002|0|0|0|1|0
1271003|4|1|1|0|1
1271004|3|0|1|1|0
1271005|4|3|1|0|0
1271006|1|3|0|0|1
1272001|2|0|1|0|1
1272002|2|0|1|0|1
1272003|1|3|0|0|1
1272004|3|0|1|1|0
1272005|1|3|0|1|0
1272006|3|0|1|1|0
1273001|0|2|1|1|0
1273002|3|4|0|1|0
1273003|2|2|0|0|1
1273004|0|1|0|1|0
1273005|2|1|0|0|1
1273006|0|3|0|0|1
1274001|4|0|0|1|0
1274002|2|3|1|1|0
1274003|0|2|0|1|0
1274004|2|3|0|0|1
1274005|2|4|1|1|0
1274006|2|2|0|1|0
1275001|1|4|1|0|0
1275002|1|3|0|1|0
1275003|3|2|0|1|0
1275004|2|3|1|1|0
1275005|4|0|0|1|1
1275006|3|4|1|1|1
1276001|2|2|0|1|1
1276002|0|1|1|0|0
1276003|2|0|1|0|0
1276004|1|3|0|1|1
1276005|3|1|0|1|0
1276006|2|4|1|0|1
1277001|4|0|1|0|1
1277002|4|0|1|0|1
1277003|4|3|1|1|0
1277004|0|4|1|1|0
1277005|1|1|0|1|1
1277006|2|1|0|0|1
1278001|2|3|1|1|1
1278002|4|3|1|0|0
1278003|3|2|0|0|0
1278004|4|2|1|0|0
1278005|3|0|0|0|0
1278006|2|4|0|0|1
1279001|0|4|0|1|0
1279002|4|3|0|1|0
1279003|1|0|1|1|1
1279004|3|0|1|1|0
1279005|0|1|0|1|1
1279006|3|1|0|0|0
1280001|0|3|0|1|1
1280002|2|1|1|1|1
1280003|3|3|1|0|0
1280004|0|2|0|1|0
1280005|1|0|1|0|1
1280006|0|3|0|1|1
1281001|4|1|1|0|1
1281002|4|0|0|0|0
1281003|0|4|0|1|0
1281004|0|4|0|1|0
1281005|1|3|0|0|1
1281006|1|3|1|1|1
1282001|4|1|0|0|0
1282002|2|4|0|0|1
1282003|2|4|0|1|1
1282004|1|1|0|0|1
1282005|1|3|1|1|0
1282006|3|1|0|0|1
1283001|2|1|1|0|1
1283002|4|2|1|1|1
1283003|3|0|0|0|0
1283004|1|1|1|1|1
1283005|0|3|1|1|1
1283006|0|1|1|1|0
1284001|0|2|1|1|0
1284002|2|1|0|1|0
1284003|3|1|0|0|0
1284004|2|4|0|0|1
1284005|3|0|1|1|0
1284006|1|1|1|0|0
1285001|0|0|1|0|0
1285002|1|4|0|1|0
1285003|4|4|0|0|0
1285004|1|2|0|0|0
1285005|0|4|0|0|0
1285006|4|3|0|0|1
1286001|4|3|1|0|0
1286002|1|3|1|1|1
1286003|0|0|1|0|1
1286004|0|0|1|0|1
1286005|4|1|0|1|1
1286006|1|4|0|1|1
1287001|1|1|1|1|1
1287002|2|2|0|0|1
1287003|3|2|0|0|0
1287004|4|1|0|1|1
1287005|1|2|0|1|1
1287006|4|3|1|1|0
1288001|3|1|1|1|1
1288002|3|4|1|1|1
1288003|0|0|1|1|1
1288004|2|4|0|1|0
1288005|3|4|0|1|1
1288006|4|0|1|0|1
1289001|1|2|1|0|1
1289002|0|3|0|0|1
1289003|2|1|0|0|0
1289004|2|2|1|1|0
1289005|3|4|0|1|0
1289006|4|0|1|1|0
1290001|0|3|1|1|0
1290002|1|4|0|1|0
1290003|3|2|1|1|0
1290004|3|2|1|0|0
1290005|4|3|0|0|1
1290006|0|3|0|1|1
1291001|2|1|0|0|0
1291002|3|1|0|1|0
1291003|0|1|0|1|0
1291004|0|1|0|1|0
1291005|3|3|0|0|0
1291006|4|2|0|0|1
1292001|2|4|0|1|0
1292002|1|4|0|0|1
1292003|3|4|0|0|0
1292004|2|1|0|0|1
1292005|2|3|0|0|0
1292006|4|2|0|0|1
1293001|4|1|0|0|0
1293002|0|2|1|1|0
1293003|2|3|1|0|1
1293004|2|0|1|1|0
1293005|1|2|1|1|0
1293006|4|1|0|0|0
1294001|3|2|1|1|0
1294002|3|2|0|1|1
1294003|2|3|1|0|1
1294004|3|3|1|1|1
1294005|3|0|0|0|1
1294006|0|1|1|0|1
1295001|3|2|0|0|0
1295002|1|0|0|0|0
1295003|1|2|0|1|1
1295004|3|1|0|0|0
1295005|0|3|1|1|1
1295006|1|2|1|0|1
1296001|4|4|0|0|0
1296002|2|4|1|0|0
1296003|3|2|1|1|0
1296004|4|2|0|1|0
1296005|4|3|0|1|0
1296006|2|3|0|1|1
1297001|3|1|1|1|0
1297002|0|2|0|0|0
1297003|0|1|0|0|1
1297004|0|0|0|1|1
1297005|4|3|0|0|1
1297006|0|1|1|0|1
1298001|0|1|1|0|1
1298002|3|1|1|1|0
1298003|4|0|0|1|1
1298004|1|3|0|0|0
1298005|4|0|1|0|0
1298006|4|1|1|1|1
1299001|1|0|0|1|0
1299002|1|4|1|1|0
1299003|3|2|1|0|0
1299004|2|4|1|1|1
1299005|0|1|0|1|0
1299006|4|0|1|1|0
1300001|2|3|1|1|0
1300002|4|4|0|1|0
1300003|1|0|1|0|0
1300004|2|3|0|0|1
1300005|2|4|1|1|0
1300006|1|1|0|0|0
1301001|4|0|1|1|1
1301002|0|3|1|1|0
1301003|3|3|1|1|1
1301004|2|3|0|0|0
1301005|3|2|0|0|0
1301006|0|3|0|0|0
1302001|2|0|0|0|1
1302002|0|2|0|0|0
1302003|1|3|0|1|1
1302004|1|2|0|1|1
1302005|0|1|1|1|1
1302006|3|4|0|0|0
1303001|0|2|0|1|0
1303002|4|3|1|1|1
1303003|4|3|1|0|0
1303004|2|0|0|0|0
1303005|2|0|1|0|1
1303006|3|3|1|0|1
1304001|3|1|1|0|1
1304002|1|4|1|0|0
1304003|1|3|1|0|1
1304004|1|0|1|0|0
1304005|0|0|1|0|0
1304006|2|0|0|1|0
1305001|1|4|0|1|1
1305002|0|2|0|1|1
1305003|4|1|0|1|1
1305004|3|2|0|0|1
1305005|3|2|0|0|1
1305006|3|3|1|1|0
1306001|2|2|0|1|0
1306002|2|3|0|1|0
1306003|4|4|1|1|0
1306004|0|0|0|1|1
1306005|4|4|1|1|1
1306006|2|0|0|0|1
1307001|2|3|1|0|1
1307002|0|3|0|0|0
1307003|4|0|0|0|1
1307004|2|3|0|1|0
1307005|0|2|0|1|1
1307006|0|2|0|0|1
1308001|3|2|1|1|1
1308002|3|4|1|0|1
1308003|4|2|0|0|1
1308004|2|3|1|0|0
1308005|4|3|1|1|1
1308006|4|0|0|1|1
1309001|1|3|0|0|1
1309002|0|3|0|0|1
1309003|1|1|1|1|0
1309004|2|4|1|0|1
1309005|1|1|1|0|0
1309006|1|4|0|0|1
1310001|1|3|1|0|1
1310002|1|2|0|0|0
1310003|1|4|1|1|0
1310004|1|4|0|0|0
1310005|4|1|0|0|0
1310006|4|4|1|1|1
1311001|3|3|0|1|0
1311002|4|3|1|0|0
1311003|1|1|1|0|1
1311004|4|2|0|0|1
1311005|2|1|0|1|1
1311006|2|4|1|1|0
1312001|4|4|1|1|0
1312002|0|0|0|1|0
1312003|3|2|1|1|1
1312004|4|4|0|0|1
1312005|3|4|0|0|0
1312006|2|1|0|1|1
1313001|0|3|1|1|0
1313002|3|1|0|0|1
1313003|2|1|0|1|0
1313004|1|1|0|0|1
1313005|2|2|1|0|1
1313006|1|2|0|0|1
1314001|2|0|0|1|1
1314002|4|4|0|1|0
1314003|3|0|0|0|0
1314004|0|0|1|1|1
1314005|3|4|1|0|0
1314006|3|1|1|0|1
1315001|4|0|1|0|0
1315002|3|4|0|1|0
1315003|4|3|0|1|1
1315004|3|1|0|1|1
1315005|4|2|0|1|1
1315006|4|3|0|1|1
1316001|3|3|1|0|0
1316002|4|4|1|0|0
1316003|2|3|1|1|1
1316004|2|0|1|1|1
1316005|2|2|1|1|1
1316006|1|0|0|0|1
1317001|3|0|0|1|0
1317002|1|4|0|0|0
1317003|3|4|1|0|0
1317004|2|3|0|1|0
1317005|3|2|1|0|1
1317006|4|4|0|1|0
1318001|3|3|0|0|1
1318002|4|0|0|1|1
1318003|1|1|1|0|0
1318004|2|4|0|0|1
1318005|1|1|0|0|1
1318006|4|2|1|0|0
1319001|0|0|0|1|0
1319002|4|0|1|0|0
1319003|4|4|0|0|0
1319004|1|0|1|1|0
1319005|0|2|1|0|1
1319006|3|3|0|1|0
1320001|4|4|1|1|1
1320002|3|2|0|0|1
1320003|2|3|0|1|1
1320004|2|1|0|1|1
1320005|0|4|0|0|1
1320006|3|0|1|1|0
1321001|1|2|0|1|0
1321002|4|1|0|0|0
1321003|2|2|1|1|0
1321004|4|2|0|1|0
1321005|2|1|1|1|0
1321006|3|4|0|1|1
1322001|2|2|0|1|0
1322002|4|0|1|0|1
1322003|2|2|1|1|0
1322004|2|4|1|0|0
1322005|1|3|1|1|1
1322006|4|3|1|0|0
1323001|0|2|0|1|0
1323002|4|3|0|0|0
1323003|0|4|0|0|0
1323004|4|0|0|0|1
1323005|3|0|1|1|1
1323006|3|0|1|1|1
1324001|0|0|0|1|0
1324002|2|2|1|1|1
1324003|1|1|0|0|1
1324004|1|3|0|1|1
1324005|4|4|1|1|1
1324006|1|1|0|0|1
1325001|4|0|0|1|0
1325002|0|1|0|0|1
1325003|3|1|1|1|1
1325004|0|3|0|0|0
1325005|4|3|1|1|0
1325006|2|1|0|1|1
1326001|1|1|1|1|1
1326002|2|1|1|0|1
1326003|3|2|0|1|1
1326004|0|0|1|1|1
1326005|3|3|0|0|1
1326006|4|4|0|1|0
1327001|1|3|1|0|0
1327002|0|0|0|0|0
1327003|1|1|1|1|0
1327004|0|2|0|0|1
1327005|4|0|1|0|0
1327006|3|2|1|0|1
1328001|4|3|1|1|1
1328002|0|3|1|1|0
1328003|1|1|0|0|1
1328004|1|3|0|0|0
1328005|1|1|1|0|1
1328006|2|2|1|1|1
1329001|1|1|0|1|1
1329002|0|1|1|0|0
1329003|1|1|1|1|1
1329004|4|3|0|0|1
1329005|3|3|1|0|1
1329006|0|3|0|0|0
1330001|2|0|0|0|1
1330002|2|1|1|1|0
1330003|4|4|0|0|1
1330004|0|3|1|1|1
1330005|2|1|0|1|0
1330006|2|2|0|0|0
1331001|1|0|0|0|1
1331002|0|0|0|0|1
1331003|2|1|0|1|0
1331004|2|4|0|1|1
1331005|0|0|0|0|1
1331006|2|0|1|0|0
1332001|3|2|1|1|1
1332002|0|2|1|1|1
1332003|3|4|0|0|1
1332004|3|0|1|1|1
1332005|2|2|0|1|1
1332006|1|1|0|0|1
1333001|3|3|1|1|0
1333002|1|1|0|0|1
